Platform Type	Center	Platform	Level	Sample	Barcode	File Name
RNASeqV2	UNC	58	3	TCGA-78-7540-01	TCGA-78-7540-01A-11R-2066-07	unc.edu.193873d4-f0ad-4e8d-918b-9beb83965483.1229287.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-97-8179-01	TCGA-97-8179-01A-11R-2287-07	unc.edu.1a331a89-0666-49c2-8f5c-915568d8cb31.1578238.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-49-6745-11	TCGA-49-6745-11A-01R-1858-07	unc.edu.1b4bb160-191b-4796-8759-339b11fe386d.1096768.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-A4DG-01	TCGA-55-A4DG-01A-11R-A24H-07	unc.edu.1dd50bb6-84d4-4e07-ba01-802f470b46dd.1965231.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-86-8359-01	TCGA-86-8359-01A-11R-2326-07	unc.edu.1ed6d4b1-0a36-4515-9475-709ad876ffa9.1976672.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-99-8033-01	TCGA-99-8033-01A-11R-2241-07	unc.edu.1fd32c7c-73dd-4c17-a0ac-7b33f610976e.1328778.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-2668-11	TCGA-44-2668-11A-01R-1758-07	unc.edu.2170c29a-1256-45eb-b08e-e1192dad3560.1221213.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-62-8402-01	TCGA-62-8402-01A-11R-2326-07	unc.edu.21e0230a-8314-4d80-afca-9326c34d1299.1984502.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-8096-01	TCGA-55-8096-01A-11R-2241-07	unc.edu.22366c3f-bf63-421e-b086-0ffb87945bf9.1327476.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-MP-A4T6-01	TCGA-MP-A4T6-01A-32R-A262-07	unc.edu.225d40a7-eb72-4ee2-8a58-293a05df95e8.2235417.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-J2-A4AE-01	TCGA-J2-A4AE-01A-21R-A24H-07	unc.edu.25b7445f-2f62-4303-b983-cdde19c12256.1963160.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-6777-01	TCGA-44-6777-01A-11R-1858-07	unc.edu.25f0eee1-8f38-4e75-accf-7e7bb686405c.1110130.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-67-4679-01	TCGA-67-4679-01B-01R-1755-07	unc.edu.2613a946-0689-4c1b-99f6-30cfaa0ac3f9.1111524.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-97-7547-01	TCGA-97-7547-01A-11R-2039-07	unc.edu.2680c851-cb71-4c87-a789-6448b1f66faf.1093301.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-8203-01	TCGA-55-8203-01A-11R-2241-07	unc.edu.26900eb0-165e-463e-84ad-51321287d2c3.1327826.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-78-7143-01	TCGA-78-7143-01A-11R-2039-07	unc.edu.274a99f3-1b61-48f3-afab-11088c63f488.1208435.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-MP-A4SV-01	TCGA-MP-A4SV-01A-11R-A24X-07	unc.edu.27a878b3-d7eb-49e3-9e1f-a12fcc33d67d.2065164.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-50-5049-01	TCGA-50-5049-01A-01R-1628-07	unc.edu.299d2ad8-b54d-4ddb-b6c5-b80d8baf39f2.1112264.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-6147-01	TCGA-44-6147-01A-11R-1755-07	unc.edu.29af0307-5d76-462d-beee-18e8c4f179b8.1210548.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-78-7145-01	TCGA-78-7145-01A-11R-2039-07	unc.edu.29f0cffb-22a7-40a7-964d-9b84d7c5b442.1208498.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-69-8253-01	TCGA-69-8253-01A-11R-2287-07	unc.edu.2acc6f62-4829-4c3d-a813-951ec8136ae7.1577399.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-93-7347-01	TCGA-93-7347-01A-11R-2187-07	unc.edu.2cb8a95d-20c3-4623-9b4d-b06b2a494b18.1369921.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-78-7535-01	TCGA-78-7535-01A-11R-2066-07	unc.edu.2cbd77bd-dece-4177-ace2-98d9d545b575.1229564.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-86-7713-01	TCGA-86-7713-01A-11R-2066-07	unc.edu.2d1f10dd-a834-4c64-919c-2d9eea15c37a.1229475.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-6145-01	TCGA-44-6145-01A-11R-1755-07	unc.edu.2d452408-9d25-49e1-81db-542021eb28cb.1466650.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-J2-A4AD-01	TCGA-J2-A4AD-01A-11R-A24H-07	unc.edu.2d6005de-b9ad-48ab-bfc9-60995838a002.1963303.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-75-6205-01	TCGA-75-6205-01A-11R-1755-07	unc.edu.2e8a5454-24d7-4059-ac17-595dcfccaf0b.1227574.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-MP-A4T8-01	TCGA-MP-A4T8-01A-11R-A24X-07	unc.edu.2ea1224b-66aa-48a4-a605-4d1262e84303.2064419.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-71-8520-01	TCGA-71-8520-01A-11R-2403-07	unc.edu.2fe33b61-8a00-424b-b881-e2808b099022.1905628.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-78-7167-01	TCGA-78-7167-01A-11R-2066-07	unc.edu.30642287-a06f-46e0-8e37-839935a2d3dc.1215827.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-8510-01	TCGA-55-8510-01A-11R-2403-07	unc.edu.3088dac7-68b6-42f3-82eb-ff2bd451d7c5.1905953.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-97-7938-01	TCGA-97-7938-01A-11R-2170-07	unc.edu.3163dcdb-7a0f-428d-94be-9fc140cca0ca.1079305.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-50-7109-01	TCGA-50-7109-01A-11R-2039-07	unc.edu.330a29fe-e4ec-458b-8d1f-05f147ac98d9.1214489.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-05-5429-01	TCGA-05-5429-01A-01R-1628-07	unc.edu.33f213fa-6fa4-48ed-bd7e-a63ed8c3a8da.1099632.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-J2-A4AG-01	TCGA-J2-A4AG-01A-11R-A24H-07	unc.edu.34c74991-850e-4794-9603-a7212905e13b.1962954.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-62-8397-01	TCGA-62-8397-01A-11R-2326-07	unc.edu.360f4431-8dc9-4bc0-a388-c88bd46766c7.1941773.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-NJ-A4YP-01	TCGA-NJ-A4YP-01A-11R-A262-07	unc.edu.364051c3-87fd-4f4a-b2ae-8cc6cf883407.2121251.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-99-8025-01	TCGA-99-8025-01A-11R-2241-07	unc.edu.36c6906f-7f3e-4bb4-9813-246dc7669fc6.1350970.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-MP-A4TA-01	TCGA-MP-A4TA-01A-21R-A24X-07	unc.edu.38534c34-666f-4319-86b8-8243ab76cb40.2064316.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-99-7458-01	TCGA-99-7458-01A-11R-2039-07	unc.edu.38574f35-5845-4a7d-8657-da3d8757a0eb.1212845.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-MN-A4N1-01	TCGA-MN-A4N1-01A-11R-A24X-07	unc.edu.38843819-bf57-4c30-ae2f-408653860739.2065449.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-97-A4M6-01	TCGA-97-A4M6-01A-11R-A24X-07	unc.edu.39408ce7-3fca-4e7e-8016-e8586b7bafad.1990678.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-86-A4P7-01	TCGA-86-A4P7-01A-11R-A24X-07	unc.edu.3a401a11-c977-45b6-9900-87c6adb7dc09.1991421.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-50-5936-01	TCGA-50-5936-01A-11R-1628-07	unc.edu.3bb181ee-960f-488b-b04b-c2acb7cfb127.1226910.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-78-7161-01	TCGA-78-7161-01A-11R-2039-07	unc.edu.3bc1fe5d-5eff-46f2-adf6-e6bc8b7e8f90.1215690.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-50-5939-01	TCGA-50-5939-01A-11R-1628-07	unc.edu.3cafb1e5-9de0-4ced-8b87-d2299a207b97.1227509.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-49-4487-01	TCGA-49-4487-01A-21R-1858-07	unc.edu.3cc3fe41-c7e8-4dcf-99a0-a488f7763e93.1209944.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-78-7166-01	TCGA-78-7166-01A-12R-2066-07	unc.edu.3d86f6ec-741c-4da5-836e-28b029b32706.1213793.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-6983-01	TCGA-55-6983-01A-11R-1949-07	unc.edu.3f4a27fd-378a-4d74-91c1-eda773c26b79.1504338.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-8091-01	TCGA-55-8091-01A-11R-2241-07	unc.edu.40adb8fd-ac1d-4f5d-98a4-3bb5256626c4.1325133.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-50-8460-01	TCGA-50-8460-01A-11R-2326-07	unc.edu.42a4a133-ec9d-4f5a-8b95-be83cbddb148.1943375.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-78-8648-01	TCGA-78-8648-01A-11R-2403-07	unc.edu.42ab0bc6-16cb-43e4-9729-9b947f2e6432.1905905.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-A48X-01	TCGA-55-A48X-01A-11R-A24H-07	unc.edu.439804ec-6110-4628-b3ea-fa807c346846.2078313.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-91-A4BC-01	TCGA-91-A4BC-01A-11R-A24H-07	unc.edu.439820e6-1011-461e-8002-5af1470a7827.2078253.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-50-5942-01	TCGA-50-5942-01A-21R-1755-07	unc.edu.43a90c23-bff9-45ae-a5b5-c65f343d1cdc.1098573.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-7284-01	TCGA-55-7284-01B-11R-2241-07	unc.edu.43d4cf00-5ed1-4f50-a2a4-31ee7c387eb9.1325376.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-5644-01	TCGA-44-5644-01A-21R-2039-07	unc.edu.44205bf0-b593-4c0d-9aeb-4e604314e10f.1205864.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-50-6592-01	TCGA-50-6592-01A-11R-1755-07	unc.edu.444662df-ae9b-4fec-9afc-df392ba3a88d.1113308.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-05-5423-01	TCGA-05-5423-01A-01R-1628-07	unc.edu.44d80508-53d8-4ba3-b263-8c31e4b58096.1210243.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-91-6835-01	TCGA-91-6835-01A-11R-1858-07	unc.edu.4502921a-1650-4721-b814-c9435fe6042d.1102763.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-53-A4EZ-01	TCGA-53-A4EZ-01A-12R-A24X-07	unc.edu.465ce132-c1f4-490f-b1f1-46300fde4441.1991678.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-86-A456-01	TCGA-86-A456-01A-11R-A24H-07	unc.edu.46749725-ef75-479b-9af9-1cb898682e1c.1964937.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-05-5425-01	TCGA-05-5425-01A-02R-1628-07	unc.edu.46b786be-8c30-4025-aa29-708c76bb4bcf.1104037.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-97-7546-01	TCGA-97-7546-01A-11R-2039-07	unc.edu.46ba6b5d-e758-4c4d-bbbf-8ec31fdd24e7.1094122.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-6148-01	TCGA-44-6148-01A-11R-1755-07	unc.edu.472518f5-c62b-4e50-9ea9-077a44a8f117.1210338.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-78-7539-01	TCGA-78-7539-01A-11R-2066-07	unc.edu.479528a6-12ed-4e7b-8ca6-cf9fe6baa6de.1229355.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-69-7973-01	TCGA-69-7973-01A-11R-2187-07	unc.edu.47b76d43-afa5-4540-b129-64c997d726b4.1384594.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-97-7553-01	TCGA-97-7553-01A-21R-2039-07	unc.edu.4af52410-54ab-4307-96a0-b80579d18e0b.1092443.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-49-4514-01	TCGA-49-4514-01A-21R-1858-07	unc.edu.4b05bcbb-08b4-4cf5-bd31-798490e00f94.1109802.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-75-6207-01	TCGA-75-6207-01A-11R-1755-07	unc.edu.4b57bac2-6b38-435f-b935-8eb6a3369d1c.1228041.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-97-7937-01	TCGA-97-7937-01A-11R-2170-07	unc.edu.4b847934-8dcb-451a-a0f1-a5f59bbd33db.1081448.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-8117-01	TCGA-44-8117-01A-11R-2241-07	unc.edu.4bd54818-dbda-44f7-837e-0235716712d9.1327294.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-7724-01	TCGA-55-7724-01A-11R-2170-07	unc.edu.4be7594c-c6ff-47c3-bb57-22ba6489b0f4.1084975.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-78-8662-01	TCGA-78-8662-01A-11R-2403-07	unc.edu.4c893780-d86b-4b01-a423-ca099e4fc007.1900410.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-64-1681-01	TCGA-64-1681-01A-11R-2066-07	unc.edu.4f0fbd7c-4768-4bf2-b6f4-372f28b1953f.1438469.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-6970-01	TCGA-55-6970-01A-11R-1949-07	unc.edu.4f5215c3-7763-49f8-afe7-b3ce3474afe2.1099120.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-62-A470-01	TCGA-62-A470-01A-11R-A24H-07	unc.edu.4f8a59d0-d4e5-4015-9bec-46fccd7d139e.1963710.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-7910-01	TCGA-55-7910-01A-11R-2170-07	unc.edu.4ff760c4-074e-4876-b63f-71098942c780.1079339.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-6971-01	TCGA-55-6971-01A-11R-1949-07	unc.edu.50b1d328-57c8-44ab-9c1a-a2bdbc40c6a4.1100788.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-53-7624-01	TCGA-53-7624-01A-11R-2066-07	unc.edu.50d03646-1082-4ae3-9853-f5295006f11a.1434321.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-8615-01	TCGA-55-8615-01A-11R-2403-07	unc.edu.50d1ad39-3545-422e-b8fa-440e68eeebf3.1906048.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-7903-01	TCGA-55-7903-01A-11R-2170-07	unc.edu.514e90fa-113f-48d7-9166-41096e0ad209.1080073.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-93-A4JP-01	TCGA-93-A4JP-01A-11R-A24X-07	unc.edu.51705e9c-8423-4eb8-8839-09206d4d115b.1991111.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-8513-01	TCGA-55-8513-01A-11R-2403-07	unc.edu.518328ff-5705-456f-b71a-a194fc526653.1905553.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-50-5933-01	TCGA-50-5933-01A-11R-1755-07	unc.edu.51eae0de-8f16-4093-b42e-5c34c4768459.1085528.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-MP-A4TD-01	TCGA-MP-A4TD-01A-32R-A262-07	unc.edu.53aaf8ed-546d-493a-bde3-bead91b7691f.2234404.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-J2-8192-01	TCGA-J2-8192-01A-11R-2241-07	unc.edu.54e59fdb-a377-4f69-84aa-8aa21312d270.1327250.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-64-5781-01	TCGA-64-5781-01A-01R-1628-07	unc.edu.55228174-5562-47b2-a9f1-f9f5216f8c8c.1108481.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-50-5066-01	TCGA-50-5066-01A-01R-1628-07	unc.edu.554a301f-fbc8-41f2-96e9-5da2ee943727.1228546.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-86-8585-01	TCGA-86-8585-01A-11R-2403-07	unc.edu.5642f9d8-a84b-4ab6-b841-910ac4010e16.1900270.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-50-6673-01	TCGA-50-6673-01A-11R-1949-07	unc.edu.5655a240-2ed7-469e-af17-9997547ea119.1102695.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-7570-01	TCGA-55-7570-01A-11R-2039-07	unc.edu.56982118-0f10-47b2-af05-18b037c73f22.1099467.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-6779-01	TCGA-44-6779-01A-11R-1858-07	unc.edu.57f72fed-dcb9-4bba-8810-30c254f4635c.1206654.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-8090-01	TCGA-55-8090-01A-11R-2241-07	unc.edu.5877248b-dff8-494d-a5c1-7721072ec225.1327318.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-95-7947-01	TCGA-95-7947-01A-11R-2187-07	unc.edu.5893078d-d8cd-4c74-b0e2-d412e367710b.1368922.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-49-6745-01	TCGA-49-6745-01A-11R-1858-07	unc.edu.5969b621-a81e-42aa-ac40-4849df285060.1109069.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-86-7711-01	TCGA-86-7711-01A-11R-2066-07	unc.edu.597e959c-bab8-4234-b57b-1b8413de7955.1214222.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-67-6217-01	TCGA-67-6217-01A-11R-1755-07	unc.edu.5a47770e-3ebf-4390-ab03-e128fd9ac507.1111611.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-8508-01	TCGA-55-8508-01A-11R-2403-07	unc.edu.5a4f0f21-a774-46cd-a5ba-525029761d94.1911267.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-78-7152-01	TCGA-78-7152-01A-11R-2039-07	unc.edu.5a775e87-c4e5-4875-bc64-e2e2a59376e8.1203483.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-7914-01	TCGA-55-7914-01A-11R-2170-07	unc.edu.5bfe179e-eae2-4d2a-9f2a-b4af4602a2b5.1080017.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-78-8640-01	TCGA-78-8640-01A-11R-2403-07	unc.edu.5cb476d8-eae8-453c-8157-fdb71b4d5efa.1905984.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-78-7163-01	TCGA-78-7163-01A-12R-2066-07	unc.edu.5deb51ff-a271-4fc4-90b6-3bdb0c508967.1229138.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-49-4490-01	TCGA-49-4490-01A-21R-1858-07	unc.edu.5e45c9ab-f5fe-497b-b919-72b0d8dec83d.1209627.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-A494-01	TCGA-55-A494-01A-11R-A24X-07	unc.edu.5e532c06-5ffc-4f37-9792-2ce23146d15e.1991607.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-6980-01	TCGA-55-6980-01A-11R-1949-07	unc.edu.5eae1d0f-5ca1-499b-963f-2fce4807ccc6.1206646.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-A4SU-01	TCGA-44-A4SU-01A-11R-A24X-07	unc.edu.5f83fb8f-01d8-4deb-89d1-2fe9fb69255e.1991707.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-MP-A4TF-01	TCGA-MP-A4TF-01A-11R-A262-07	unc.edu.6028a290-48e8-400f-9ab6-39beda6051cd.2115754.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-75-5126-01	TCGA-75-5126-01A-01R-1755-07	unc.edu.6047b848-8fe8-4aab-81a7-2df3f31f7392.1227869.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-78-7148-01	TCGA-78-7148-01A-11R-2039-07	unc.edu.614ad2cf-7744-4ce1-b684-b6a57827e8c8.1096110.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-8097-01	TCGA-55-8097-01A-11R-2241-07	unc.edu.6191a9e8-7ed1-49d0-b582-e38b29c61649.1328183.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-97-8177-01	TCGA-97-8177-01A-11R-2287-07	unc.edu.61e0c561-bf01-400c-843a-7c63e5a74b9f.1567888.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-NJ-A4YI-01	TCGA-NJ-A4YI-01A-11R-A262-07	unc.edu.628fb2b6-09b2-4460-8815-fda9b89ac0c2.2108326.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-A48Z-01	TCGA-55-A48Z-01A-12R-A24X-07	unc.edu.6499ffb8-c649-4881-8ca1-95d84842083b.1991514.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-A47G-01	TCGA-44-A47G-01A-21R-A24H-07	unc.edu.64f41383-d668-489a-9fe7-f00235015442.1966593.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-91-6840-01	TCGA-91-6840-01A-11R-1949-07	unc.edu.64f425a9-2260-4cd3-8ddd-c43ac410b1a4.1092658.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-78-8660-01	TCGA-78-8660-01A-11R-2403-07	unc.edu.664ffa40-4508-40ae-9505-84a10136b362.1905976.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-75-7031-01	TCGA-75-7031-01A-11R-1949-07	unc.edu.66b0fb5a-0587-4d01-8960-29c19c0b0b20.1204915.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-8089-01	TCGA-55-8089-01A-11R-2241-07	unc.edu.671a4dd5-cb2a-4d9b-aec7-c5963d50f2ab.1326832.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-95-A4VP-01	TCGA-95-A4VP-01A-21R-A262-07	unc.edu.680579c1-690f-444a-9b6e-f76f5cdd1ae8.2160049.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-6982-01	TCGA-55-6982-01A-11R-1949-07	unc.edu.681fbd5b-5bff-434d-8ff4-d995fc517e93.1094194.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-62-8395-01	TCGA-62-8395-01A-11R-2326-07	unc.edu.69b5d608-a290-4534-ada5-59055c352fac.1942312.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-75-6212-01	TCGA-75-6212-01A-11R-1755-07	unc.edu.69d106c0-b3e7-4918-a442-d142dce3adab.1227447.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-49-6767-01	TCGA-49-6767-01A-11R-1858-07	unc.edu.6a1b9b24-7377-4807-a876-282f9d948473.1107726.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-78-7146-01	TCGA-78-7146-01A-11R-2039-07	unc.edu.6a45204a-96c6-4617-a4cc-27f71c05170b.1094755.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-6775-01	TCGA-44-6775-01A-11R-1858-07	unc.edu.6a4b7295-a738-4d4a-a264-72fba462e60c.1110941.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-49-6744-11	TCGA-49-6744-11A-01R-1858-07	unc.edu.6abcb12e-73c2-491e-b9f3-4f61f8a4e854.1108775.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-86-8358-01	TCGA-86-8358-01A-11R-2326-07	unc.edu.6addf668-7b4d-4e3d-9086-b95818648be2.1976624.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-MN-A4N5-01	TCGA-MN-A4N5-01A-11R-A24X-07	unc.edu.6b636016-1b27-4977-8632-85ce773f7db9.2065904.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-05-4390-01	TCGA-05-4390-01A-02R-1755-07	unc.edu.6b6d7855-8621-45f8-98c9-5ad5b924b15e.1466551.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-64-5775-01	TCGA-64-5775-01A-01R-1628-07	unc.edu.6cf7d085-d60c-4456-9266-5031628f687c.1113913.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-93-7348-01	TCGA-93-7348-01A-21R-2039-07	unc.edu.6d1614e8-67cb-4551-a447-ae3b94990d70.1096983.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-69-7764-01	TCGA-69-7764-01A-11R-2170-07	unc.edu.6deb91e8-110b-444d-93c8-72cd04e4746a.1085370.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-49-6742-01	TCGA-49-6742-01A-11R-1858-07	unc.edu.6e3df59e-5d52-4ced-b9dd-785df1952339.1110386.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-49-6743-11	TCGA-49-6743-11A-01R-1858-07	unc.edu.6eb0d705-8faf-476a-8062-afb1f927db99.1108175.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-91-7771-01	TCGA-91-7771-01A-11R-2170-07	unc.edu.6f2e3098-e76b-411f-9d8e-cd8594ed1175.1079773.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-MP-A4TK-01	TCGA-MP-A4TK-01A-11R-A24X-07	unc.edu.704d2001-9501-4426-b751-af5fc74a6378.2013836.rsem.isoforms.normalized_results
